Date,Year,DiseaseSeverity,Source
1972-12-30,1972.0,0.0,FraNchEstYN
1972-12-31,1972.0,0.0,FraNchEstYN
1973-01-01,1973.0,0.0,FraNchEstYN
1973-01-02,1973.0,0.0,FraNchEstYN
1973-01-03,1973.0,0.0,FraNchEstYN
1973-01-04,1973.0,0.0,FraNchEstYN
1973-01-05,1973.0,0.0,FraNchEstYN
1973-01-06,1973.0,0.0,FraNchEstYN
1973-01-07,1973.0,0.0,FraNchEstYN
1973-01-08,1973.0,0.0,FraNchEstYN
1973-01-09,1973.0,0.0,FraNchEstYN
1973-01-10,1973.0,0.0,FraNchEstYN
1973-01-11,1973.0,0.0,FraNchEstYN
1973-01-12,1973.0,0.0,FraNchEstYN
1973-01-13,1973.0,0.0,FraNchEstYN
1973-01-14,1973.0,0.0,FraNchEstYN
1973-01-15,1973.0,0.0,FraNchEstYN
1973-01-16,1973.0,0.0,FraNchEstYN
1973-01-17,1973.0,0.0,FraNchEstYN
1973-01-18,1973.0,0.0,FraNchEstYN
1973-01-19,1973.0,0.0,FraNchEstYN
1973-01-20,1973.0,0.0,FraNchEstYN
1973-01-21,1973.0,0.0,FraNchEstYN
1973-01-22,1973.0,0.0,FraNchEstYN
1973-01-23,1973.0,0.0,FraNchEstYN
1973-01-24,1973.0,0.0,FraNchEstYN
1973-01-25,1973.0,0.0,FraNchEstYN
1973-01-26,1973.0,0.0,FraNchEstYN
1973-01-27,1973.0,0.0,FraNchEstYN
1973-01-28,1973.0,0.0,FraNchEstYN
1973-01-29,1973.0,0.0,FraNchEstYN
1973-01-30,1973.0,0.0,FraNchEstYN
1973-01-31,1973.0,0.0,FraNchEstYN
1973-02-01,1973.0,0.0,FraNchEstYN
1973-02-02,1973.0,0.0,FraNchEstYN
1973-02-03,1973.0,0.0,FraNchEstYN
1973-02-04,1973.0,0.0,FraNchEstYN
1973-02-05,1973.0,0.0,FraNchEstYN
1973-02-06,1973.0,0.0,FraNchEstYN
1973-02-07,1973.0,0.0,FraNchEstYN
1973-02-08,1973.0,0.0,FraNchEstYN
1973-02-09,1973.0,0.0,FraNchEstYN
1973-02-10,1973.0,0.0,FraNchEstYN
1973-02-11,1973.0,0.0,FraNchEstYN
1973-02-12,1973.0,0.0,FraNchEstYN
1973-02-13,1973.0,0.0,FraNchEstYN
1973-02-14,1973.0,0.0,FraNchEstYN
1973-02-15,1973.0,0.0,FraNchEstYN
1973-02-16,1973.0,0.0,FraNchEstYN
1973-02-17,1973.0,0.0,FraNchEstYN
1973-02-18,1973.0,0.0,FraNchEstYN
1973-02-19,1973.0,0.0,FraNchEstYN
1973-02-20,1973.0,0.0,FraNchEstYN
1973-02-21,1973.0,0.0,FraNchEstYN
1973-02-22,1973.0,0.0,FraNchEstYN
1973-02-23,1973.0,0.0,FraNchEstYN
1973-02-24,1973.0,0.0,FraNchEstYN
1973-02-25,1973.0,0.0,FraNchEstYN
1973-02-26,1973.0,0.0,FraNchEstYN
1973-02-27,1973.0,0.0,FraNchEstYN
1973-02-28,1973.0,0.0,FraNchEstYN
1973-03-01,1973.0,0.0,FraNchEstYN
1973-03-02,1973.0,0.0,FraNchEstYN
1973-03-03,1973.0,0.0,FraNchEstYN
1973-03-04,1973.0,0.0,FraNchEstYN
1973-03-05,1973.0,0.0,FraNchEstYN
1973-03-06,1973.0,0.0,FraNchEstYN
1973-03-07,1973.0,0.0,FraNchEstYN
1973-03-08,1973.0,0.0,FraNchEstYN
1973-03-09,1973.0,0.0,FraNchEstYN
1973-03-10,1973.0,0.0,FraNchEstYN
1973-03-11,1973.0,0.0,FraNchEstYN
1973-03-12,1973.0,0.0,FraNchEstYN
1973-03-13,1973.0,0.0,FraNchEstYN
1973-03-14,1973.0,0.0,FraNchEstYN
1973-03-15,1973.0,0.0,FraNchEstYN
1973-03-16,1973.0,0.0,FraNchEstYN
1973-03-17,1973.0,0.0,FraNchEstYN
1973-03-18,1973.0,0.0,FraNchEstYN
1973-03-19,1973.0,0.0,FraNchEstYN
1973-03-20,1973.0,0.0,FraNchEstYN
1973-03-21,1973.0,0.0,FraNchEstYN
1973-03-22,1973.0,0.0,FraNchEstYN
1973-03-23,1973.0,0.0,FraNchEstYN
1973-03-24,1973.0,0.0,FraNchEstYN
1973-03-25,1973.0,0.0,FraNchEstYN
1973-03-26,1973.0,0.0,FraNchEstYN
1973-03-27,1973.0,0.0,FraNchEstYN
1973-03-28,1973.0,0.0,FraNchEstYN
1973-03-29,1973.0,0.0,FraNchEstYN
1973-03-30,1973.0,0.0,FraNchEstYN
1973-03-31,1973.0,0.0,FraNchEstYN
1973-04-01,1973.0,0.0,FraNchEstYN
1973-04-02,1973.0,0.0,FraNchEstYN
1973-04-03,1973.0,0.0,FraNchEstYN
1973-04-04,1973.0,0.0,FraNchEstYN
1973-04-05,1973.0,0.0,FraNchEstYN
1973-04-06,1973.0,0.0,FraNchEstYN
1973-04-07,1973.0,0.0,FraNchEstYN
1973-04-08,1973.0,0.0,FraNchEstYN
1973-04-09,1973.0,0.0,FraNchEstYN
1973-04-10,1973.0,0.0,FraNchEstYN
1973-04-11,1973.0,0.0,FraNchEstYN
1973-04-12,1973.0,0.0,FraNchEstYN
1973-04-13,1973.0,0.0,FraNchEstYN
1973-04-14,1973.0,0.0,FraNchEstYN
1973-04-15,1973.0,0.0,FraNchEstYN
1973-04-16,1973.0,0.0,FraNchEstYN
1973-04-17,1973.0,0.0,FraNchEstYN
1973-04-18,1973.0,0.0,FraNchEstYN
1973-04-19,1973.0,0.0,FraNchEstYN
1973-04-20,1973.0,0.0,FraNchEstYN
1973-04-21,1973.0,0.0,FraNchEstYN
1973-04-22,1973.0,0.0,FraNchEstYN
1973-04-23,1973.0,0.0,FraNchEstYN
1973-04-24,1973.0,0.0,FraNchEstYN
1973-04-25,1973.0,0.0,FraNchEstYN
1973-04-26,1973.0,0.0,FraNchEstYN
1973-04-27,1973.0,0.0,FraNchEstYN
1973-04-28,1973.0,0.0,FraNchEstYN
1973-04-29,1973.0,0.0,FraNchEstYN
1973-04-30,1973.0,0.0,FraNchEstYN
1973-05-01,1973.0,0.0,FraNchEstYN
1973-05-02,1973.0,0.0,FraNchEstYN
1973-05-03,1973.0,0.0,FraNchEstYN
1973-05-04,1973.0,0.0,FraNchEstYN
1973-05-05,1973.0,0.0,FraNchEstYN
1973-05-06,1973.0,0.0,FraNchEstYN
1973-05-07,1973.0,0.0,FraNchEstYN
1973-05-08,1973.0,0.0,FraNchEstYN
1973-05-09,1973.0,0.0,FraNchEstYN
1973-05-10,1973.0,0.0,FraNchEstYN
1973-05-11,1973.0,0.0,FraNchEstYN
1973-05-12,1973.0,0.0,FraNchEstYN
1973-05-13,1973.0,0.0,FraNchEstYN
1973-05-14,1973.0,0.0,FraNchEstYN
1973-05-15,1973.0,0.0,FraNchEstYN
1973-05-16,1973.0,0.0,FraNchEstYN
1973-05-17,1973.0,0.0,FraNchEstYN
1973-05-18,1973.0,0.0,FraNchEstYN
1973-05-19,1973.0,0.025149124,FraNchEstYN
1973-05-20,1973.0,0.05152511,FraNchEstYN
1973-05-21,1973.0,0.05152511,FraNchEstYN
1973-05-22,1973.0,0.05152511,FraNchEstYN
1973-05-23,1973.0,0.05152511,FraNchEstYN
1973-05-24,1973.0,0.05152511,FraNchEstYN
1973-05-25,1973.0,0.12761603,FraNchEstYN
1973-05-26,1973.0,0.12761603,FraNchEstYN
1973-05-27,1973.0,0.16255303,FraNchEstYN
1973-05-28,1973.0,0.16255303,FraNchEstYN
1973-05-29,1973.0,0.19442119,FraNchEstYN
1973-05-30,1973.0,0.23640938,FraNchEstYN
1973-05-31,1973.0,0.23640938,FraNchEstYN
1973-06-01,1973.0,0.23640938,FraNchEstYN
1973-06-02,1973.0,0.23640938,FraNchEstYN
1973-06-03,1973.0,0.23640938,FraNchEstYN
1973-06-04,1973.0,0.23640938,FraNchEstYN
1973-06-05,1973.0,0.2724498,FraNchEstYN
1973-06-06,1973.0,0.2724498,FraNchEstYN
1973-06-07,1973.0,0.31766033,FraNchEstYN
1973-06-08,1973.0,0.3611098,FraNchEstYN
1973-06-09,1973.0,0.37685373,FraNchEstYN
1973-06-10,1973.0,0.39790526,FraNchEstYN
1973-06-11,1973.0,0.39790526,FraNchEstYN
1973-06-12,1973.0,0.4367208,FraNchEstYN
1973-06-13,1973.0,0.4689695,FraNchEstYN
1973-06-14,1973.0,0.49631724,FraNchEstYN
1973-06-15,1973.0,0.5144684,FraNchEstYN
1973-06-16,1973.0,0.5144684,FraNchEstYN
1973-06-17,1973.0,0.5144684,FraNchEstYN
1973-06-18,1973.0,0.54376704,FraNchEstYN
1973-06-19,1973.0,0.57165563,FraNchEstYN
1973-06-20,1973.0,0.5985287,FraNchEstYN
1973-06-21,1973.0,0.6121442,FraNchEstYN
1973-06-22,1973.0,0.6121442,FraNchEstYN
1973-06-23,1973.0,0.6121442,FraNchEstYN
1973-06-24,1973.0,0.6121442,FraNchEstYN
1973-06-25,1973.0,0.6121442,FraNchEstYN
1973-06-26,1973.0,0.61741406,FraNchEstYN
1973-06-27,1973.0,0.6251094,FraNchEstYN
1973-06-28,1973.0,0.62934786,FraNchEstYN
1973-06-29,1973.0,0.62934786,FraNchEstYN
1973-06-30,1973.0,0.6359871,FraNchEstYN
1973-07-01,1973.0,0.63744897,FraNchEstYN
1973-07-02,1973.0,0.64358336,FraNchEstYN
1973-07-03,1973.0,0.64358336,FraNchEstYN
1973-07-04,1973.0,0.6485274,FraNchEstYN
1973-07-05,1973.0,0.6515136,FraNchEstYN
1973-07-06,1973.0,0.6515996,FraNchEstYN
1973-07-07,1973.0,0.65165627,FraNchEstYN
1973-07-08,1973.0,0.65165627,FraNchEstYN
1973-07-09,1973.0,0.65167475,FraNchEstYN
1973-07-10,1973.0,0.65167475,FraNchEstYN
1973-07-11,1973.0,0.6516804,FraNchEstYN
1973-07-12,1973.0,0.6522543,FraNchEstYN
1973-07-13,1973.0,0.6524319,FraNchEstYN
1973-07-14,1973.0,0.65243185,FraNchEstYN
1973-07-15,1973.0,0.65243185,FraNchEstYN
1973-07-16,1973.0,0.65243185,FraNchEstYN
1973-07-17,1973.0,0.6524319,FraNchEstYN
1973-07-18,1973.0,0.6524319,FraNchEstYN
1973-07-19,1973.0,0.65243185,FraNchEstYN
1973-07-20,1973.0,0.6524319,FraNchEstYN
1973-07-21,1973.0,0.6524319,FraNchEstYN
1973-07-22,1973.0,0.6524319,FraNchEstYN
1973-07-23,1973.0,0.6524319,FraNchEstYN
1973-07-24,1973.0,0.6524319,FraNchEstYN
1973-09-28,1973.0,0.0,FraNchEstYN
1973-09-29,1973.0,0.0,FraNchEstYN
1973-09-30,1973.0,0.0,FraNchEstYN
1973-10-01,1973.0,0.0,FraNchEstYN
1973-10-02,1973.0,0.0,FraNchEstYN
1973-10-03,1973.0,0.0,FraNchEstYN
1973-10-04,1973.0,0.0,FraNchEstYN
1973-10-05,1973.0,0.0,FraNchEstYN
1973-10-06,1973.0,0.0,FraNchEstYN
1973-10-07,1973.0,0.0,FraNchEstYN
1973-10-08,1973.0,0.0,FraNchEstYN
1973-10-09,1973.0,0.0,FraNchEstYN
1973-10-10,1973.0,0.0,FraNchEstYN
1973-10-11,1973.0,0.0,FraNchEstYN
1973-10-12,1973.0,0.0,FraNchEstYN
1973-10-13,1973.0,0.0,FraNchEstYN
1973-10-14,1973.0,0.0,FraNchEstYN
1973-10-15,1973.0,0.0,FraNchEstYN
1973-10-16,1973.0,0.0,FraNchEstYN
1973-10-17,1973.0,0.0,FraNchEstYN
1973-10-18,1973.0,0.0,FraNchEstYN
1973-10-19,1973.0,0.0,FraNchEstYN
1973-10-20,1973.0,0.0,FraNchEstYN
1973-10-21,1973.0,0.0,FraNchEstYN
1973-10-22,1973.0,0.0,FraNchEstYN
1973-10-23,1973.0,0.0,FraNchEstYN
1973-10-24,1973.0,0.0,FraNchEstYN
1973-10-25,1973.0,0.0,FraNchEstYN
1973-10-26,1973.0,0.0,FraNchEstYN
1973-10-27,1973.0,0.0,FraNchEstYN
1973-10-28,1973.0,0.0,FraNchEstYN
1973-10-29,1973.0,0.0,FraNchEstYN
1973-10-30,1973.0,0.0,FraNchEstYN
1973-10-31,1973.0,0.0,FraNchEstYN
1973-11-01,1973.0,0.0,FraNchEstYN
1973-11-02,1973.0,0.0,FraNchEstYN
1973-11-03,1973.0,0.0,FraNchEstYN
1973-11-04,1973.0,0.0,FraNchEstYN
1973-11-05,1973.0,0.0,FraNchEstYN
1973-11-06,1973.0,0.0,FraNchEstYN
1973-11-07,1973.0,0.0,FraNchEstYN
1973-11-08,1973.0,0.0,FraNchEstYN
1973-11-09,1973.0,0.0,FraNchEstYN
1973-11-10,1973.0,0.0,FraNchEstYN
1973-11-11,1973.0,0.0,FraNchEstYN
1973-11-12,1973.0,0.0,FraNchEstYN
1973-11-13,1973.0,0.0,FraNchEstYN
1973-11-14,1973.0,0.0,FraNchEstYN
1973-11-15,1973.0,0.0,FraNchEstYN
1973-11-16,1973.0,0.0,FraNchEstYN
1973-11-17,1973.0,0.0,FraNchEstYN
1973-11-18,1973.0,0.0,FraNchEstYN
1973-11-19,1973.0,0.0,FraNchEstYN
1973-11-20,1973.0,0.0,FraNchEstYN
1973-11-21,1973.0,0.0,FraNchEstYN
1973-11-22,1973.0,0.0,FraNchEstYN
1973-11-23,1973.0,0.0,FraNchEstYN
1973-11-24,1973.0,0.0,FraNchEstYN
1973-11-25,1973.0,0.0,FraNchEstYN
1973-11-26,1973.0,0.0,FraNchEstYN
1973-11-27,1973.0,0.0,FraNchEstYN
1973-11-28,1973.0,0.0,FraNchEstYN
1973-11-29,1973.0,0.0,FraNchEstYN
1973-11-30,1973.0,0.0,FraNchEstYN
1973-12-01,1973.0,0.0,FraNchEstYN
1973-12-02,1973.0,0.0,FraNchEstYN
1973-12-03,1973.0,0.0,FraNchEstYN
1973-12-04,1973.0,0.0,FraNchEstYN
1973-12-05,1973.0,0.0,FraNchEstYN
1973-12-06,1973.0,0.0,FraNchEstYN
1973-12-07,1973.0,0.0,FraNchEstYN
1973-12-08,1973.0,0.0,FraNchEstYN
1973-12-09,1973.0,0.0,FraNchEstYN
1973-12-10,1973.0,0.0,FraNchEstYN
1973-12-11,1973.0,0.0,FraNchEstYN
1973-12-12,1973.0,0.0,FraNchEstYN
1973-12-13,1973.0,0.0,FraNchEstYN
1973-12-14,1973.0,0.0,FraNchEstYN
1973-12-15,1973.0,0.0,FraNchEstYN
1973-12-16,1973.0,0.0,FraNchEstYN
1973-12-17,1973.0,0.0,FraNchEstYN
1973-12-18,1973.0,0.0,FraNchEstYN
1973-12-19,1973.0,0.0,FraNchEstYN
1973-12-20,1973.0,0.0,FraNchEstYN
1973-12-21,1973.0,0.0,FraNchEstYN
1973-12-22,1973.0,0.0,FraNchEstYN
1973-12-23,1973.0,0.0,FraNchEstYN
1973-12-24,1973.0,0.0,FraNchEstYN
1973-12-25,1973.0,0.0,FraNchEstYN
1973-12-26,1973.0,0.0,FraNchEstYN
1973-12-27,1973.0,0.0,FraNchEstYN
1973-12-28,1973.0,0.0,FraNchEstYN
1973-12-29,1973.0,0.0,FraNchEstYN
1973-12-30,1973.0,0.0,FraNchEstYN
1973-12-31,1973.0,0.0,FraNchEstYN
1974-01-01,1974.0,0.0,FraNchEstYN
1974-01-02,1974.0,0.0,FraNchEstYN
1974-01-03,1974.0,0.0,FraNchEstYN
1974-01-04,1974.0,0.0,FraNchEstYN
1974-01-05,1974.0,0.0,FraNchEstYN
1974-01-06,1974.0,0.0,FraNchEstYN
1974-01-07,1974.0,0.0,FraNchEstYN
1974-01-08,1974.0,0.0,FraNchEstYN
1974-01-09,1974.0,0.0,FraNchEstYN
1974-01-10,1974.0,0.0,FraNchEstYN
1974-01-11,1974.0,0.0,FraNchEstYN
1974-01-12,1974.0,0.0,FraNchEstYN
1974-01-13,1974.0,0.0,FraNchEstYN
1974-01-14,1974.0,0.0,FraNchEstYN
1974-01-15,1974.0,0.0,FraNchEstYN
1974-01-16,1974.0,0.0,FraNchEstYN
1974-01-17,1974.0,0.0,FraNchEstYN
1974-01-18,1974.0,0.0,FraNchEstYN
1974-01-19,1974.0,0.0,FraNchEstYN
1974-01-20,1974.0,0.0,FraNchEstYN
1974-01-21,1974.0,0.0,FraNchEstYN
1974-01-22,1974.0,0.0,FraNchEstYN
1974-01-23,1974.0,0.0,FraNchEstYN
1974-01-24,1974.0,0.0,FraNchEstYN
1974-01-25,1974.0,0.0,FraNchEstYN
1974-01-26,1974.0,0.0,FraNchEstYN
1974-01-27,1974.0,0.0,FraNchEstYN
1974-01-28,1974.0,0.0,FraNchEstYN
1974-01-29,1974.0,0.0,FraNchEstYN
1974-01-30,1974.0,0.0,FraNchEstYN
1974-01-31,1974.0,0.0,FraNchEstYN
1974-02-01,1974.0,0.0,FraNchEstYN
1974-02-02,1974.0,0.0,FraNchEstYN
1974-02-03,1974.0,0.0,FraNchEstYN
1974-02-04,1974.0,0.0,FraNchEstYN
1974-02-05,1974.0,0.0,FraNchEstYN
1974-02-06,1974.0,0.0,FraNchEstYN
1974-02-07,1974.0,0.0,FraNchEstYN
1974-02-08,1974.0,0.0,FraNchEstYN
1974-02-09,1974.0,0.0,FraNchEstYN
1974-02-10,1974.0,0.0,FraNchEstYN
1974-02-11,1974.0,0.0,FraNchEstYN
1974-02-12,1974.0,0.0,FraNchEstYN
1974-02-13,1974.0,0.0,FraNchEstYN
1974-02-14,1974.0,0.0,FraNchEstYN
1974-02-15,1974.0,0.0,FraNchEstYN
1974-02-16,1974.0,0.0,FraNchEstYN
1974-02-17,1974.0,0.0,FraNchEstYN
1974-02-18,1974.0,0.0,FraNchEstYN
1974-02-19,1974.0,0.0,FraNchEstYN
1974-02-20,1974.0,0.0,FraNchEstYN
1974-02-21,1974.0,0.0,FraNchEstYN
1974-02-22,1974.0,0.0,FraNchEstYN
1974-02-23,1974.0,0.0,FraNchEstYN
1974-02-24,1974.0,0.0,FraNchEstYN
1974-02-25,1974.0,0.0,FraNchEstYN
1974-02-26,1974.0,0.0,FraNchEstYN
1974-02-27,1974.0,0.0,FraNchEstYN
1974-02-28,1974.0,0.0,FraNchEstYN
1974-03-01,1974.0,0.0,FraNchEstYN
1974-03-02,1974.0,0.0,FraNchEstYN
1974-03-03,1974.0,0.0,FraNchEstYN
1974-03-04,1974.0,0.0,FraNchEstYN
1974-03-05,1974.0,0.0,FraNchEstYN
1974-03-06,1974.0,0.0,FraNchEstYN
1974-03-07,1974.0,0.0,FraNchEstYN
1974-03-08,1974.0,0.0,FraNchEstYN
1974-03-09,1974.0,0.0,FraNchEstYN
1974-03-10,1974.0,0.0,FraNchEstYN
1974-03-11,1974.0,0.0,FraNchEstYN
1974-03-12,1974.0,0.0,FraNchEstYN
1974-03-13,1974.0,0.0,FraNchEstYN
1974-03-14,1974.0,0.0,FraNchEstYN
1974-03-15,1974.0,0.0,FraNchEstYN
1974-03-16,1974.0,0.0,FraNchEstYN
1974-03-17,1974.0,0.0,FraNchEstYN
1974-03-18,1974.0,0.0,FraNchEstYN
1974-03-19,1974.0,0.0,FraNchEstYN
1974-03-20,1974.0,0.0,FraNchEstYN
1974-03-21,1974.0,0.0,FraNchEstYN
1974-03-22,1974.0,0.0,FraNchEstYN
1974-03-23,1974.0,0.0,FraNchEstYN
1974-03-24,1974.0,0.0,FraNchEstYN
1974-03-25,1974.0,0.0,FraNchEstYN
1974-03-26,1974.0,0.0,FraNchEstYN
1974-03-27,1974.0,0.0,FraNchEstYN
1974-03-28,1974.0,0.0,FraNchEstYN
1974-03-29,1974.0,0.0,FraNchEstYN
1974-03-30,1974.0,0.0,FraNchEstYN
1974-03-31,1974.0,0.0,FraNchEstYN
1974-04-01,1974.0,0.0,FraNchEstYN
1974-04-02,1974.0,0.0,FraNchEstYN
1974-04-03,1974.0,0.0,FraNchEstYN
1974-04-04,1974.0,0.0,FraNchEstYN
1974-04-05,1974.0,0.0,FraNchEstYN
1974-04-06,1974.0,0.0,FraNchEstYN
1974-04-07,1974.0,0.0,FraNchEstYN
1974-04-08,1974.0,0.0,FraNchEstYN
1974-04-09,1974.0,0.0,FraNchEstYN
1974-04-10,1974.0,0.0,FraNchEstYN
1974-04-11,1974.0,0.0,FraNchEstYN
1974-04-12,1974.0,0.0,FraNchEstYN
1974-04-13,1974.0,0.0,FraNchEstYN
1974-04-14,1974.0,0.0,FraNchEstYN
1974-04-15,1974.0,0.0,FraNchEstYN
1974-04-16,1974.0,0.0,FraNchEstYN
1974-04-17,1974.0,0.0,FraNchEstYN
1974-04-18,1974.0,0.0,FraNchEstYN
1974-04-19,1974.0,0.0,FraNchEstYN
1974-04-20,1974.0,0.0,FraNchEstYN
1974-04-21,1974.0,0.0,FraNchEstYN
1974-04-22,1974.0,0.01628338,FraNchEstYN
1974-04-23,1974.0,0.01628338,FraNchEstYN
1974-04-24,1974.0,0.01628338,FraNchEstYN
1974-04-25,1974.0,0.01628338,FraNchEstYN
1974-04-26,1974.0,0.050234713,FraNchEstYN
1974-04-27,1974.0,0.050234713,FraNchEstYN
1974-04-28,1974.0,0.07469176,FraNchEstYN
1974-04-29,1974.0,0.11626916,FraNchEstYN
1974-04-30,1974.0,0.11626916,FraNchEstYN
1974-05-01,1974.0,0.11626916,FraNchEstYN
1974-05-02,1974.0,0.14994973,FraNchEstYN
1974-05-03,1974.0,0.14994973,FraNchEstYN
1974-05-04,1974.0,0.14994973,FraNchEstYN
1974-05-05,1974.0,0.14994973,FraNchEstYN
1974-05-06,1974.0,0.17393604,FraNchEstYN
1974-05-07,1974.0,0.17393604,FraNchEstYN
1974-05-08,1974.0,0.17393604,FraNchEstYN
1974-05-09,1974.0,0.17393604,FraNchEstYN
1974-05-10,1974.0,0.17393604,FraNchEstYN
1974-05-11,1974.0,0.2195961,FraNchEstYN
1974-05-12,1974.0,0.262737,FraNchEstYN
1974-05-13,1974.0,0.262737,FraNchEstYN
1974-05-14,1974.0,0.262737,FraNchEstYN
1974-05-15,1974.0,0.262737,FraNchEstYN
1974-05-16,1974.0,0.3045183,FraNchEstYN
1974-05-17,1974.0,0.34174198,FraNchEstYN
1974-05-18,1974.0,0.34174198,FraNchEstYN
1974-05-19,1974.0,0.34174198,FraNchEstYN
1974-05-20,1974.0,0.38364175,FraNchEstYN
1974-05-21,1974.0,0.42327654,FraNchEstYN
1974-05-22,1974.0,0.45494565,FraNchEstYN
1974-05-23,1974.0,0.45494565,FraNchEstYN
1974-05-24,1974.0,0.4733643,FraNchEstYN
1974-05-25,1974.0,0.4733643,FraNchEstYN
1974-05-26,1974.0,0.4733643,FraNchEstYN
1974-05-27,1974.0,0.4881672,FraNchEstYN
1974-05-28,1974.0,0.4881672,FraNchEstYN
1974-05-29,1974.0,0.5331977,FraNchEstYN
1974-05-30,1974.0,0.5331977,FraNchEstYN
1974-05-31,1974.0,0.5777889,FraNchEstYN
1974-06-01,1974.0,0.5777889,FraNchEstYN
1974-06-02,1974.0,0.6025193,FraNchEstYN
1974-06-03,1974.0,0.6025193,FraNchEstYN
1974-06-04,1974.0,0.61767286,FraNchEstYN
1974-06-05,1974.0,0.6355217,FraNchEstYN
1974-06-06,1974.0,0.63679534,FraNchEstYN
1974-06-07,1974.0,0.65052617,FraNchEstYN
1974-06-08,1974.0,0.6516884,FraNchEstYN
1974-06-09,1974.0,0.6531985,FraNchEstYN
