Date,TempMean,TempMin,TempMax,Radiation,Precipitation,VapPressure,Windspeed
01/01/1973,-2.9,-4.8,0.5,9310,0.0,0.28,4.1
02/01/1973,-3.8,-7.1,0.9,9620,0.0,0.25,1.8
03/01/1973,0.8,-4.9,8.0,1950,12.9,0.51,4.8
04/01/1973,-1.7,-6.4,4.0,4640,0.2,0.41,5.3
05/01/1973,-8.6,-10.8,-6.5,6980,0.0,0.14,2.8
06/01/1973,-8.9,-11.2,-5.8,6830,0.0,0.16,2.5
07/01/1973,-6.8,-9.3,-4.5,5670,0.0,0.16,2.7
08/01/1973,-5.6,-7.4,-2.9,7670,0.5,0.18,2.8
09/01/1973,-9.3,-11.8,-6.6,10110,0.0,0.14,2.9
10/01/1973,-10.3,-14.0,-6.1,8000,0.0,0.13,3.4
11/01/1973,-8.5,-10.0,-5.6,9270,0.0,0.16,3.7
12/01/1973,-7.5,-12.3,-1.5,10250,0.0,0.15,2.7
13/01/1973,-2.0,-5.9,3.9,10040,0.0,0.21,4.5
14/01/1973,0.2,-3.1,5.5,7800,2.5,0.43,4.0
15/01/1973,1.1,-0.2,3.4,4240,0.0,0.58,2.6
16/01/1973,3.6,-0.4,9.6,10150,0.0,0.6,4.4
17/01/1973,7.7,4.0,13.0,5680,0.0,0.86,5.0
18/01/1973,9.9,7.3,14.0,6030,1.5,1.0,5.4
19/01/1973,3.0,-2.2,10.8,3720,0.5,0.68,4.8
20/01/1973,-1.4,-3.9,2.5,7700,0.0,0.4,2.7
21/01/1973,-0.1,-3.9,5.7,3880,10.5,0.45,5.1
22/01/1973,5.3,0.8,7.3,3930,4.0,0.8,5.6
23/01/1973,-0.5,-4.1,0.7,3420,0.8,0.44,4.7
24/01/1973,-1.2,-4.9,5.0,11320,0.0,0.32,2.2
25/01/1973,2.6,-2.7,11.3,11340,0.0,0.57,2.9
26/01/1973,3.2,-2.5,9.8,6260,0.0,0.68,1.5
27/01/1973,4.4,0.5,9.7,8010,0.2,0.75,1.2
28/01/1973,-0.8,-4.2,1.3,2140,7.8,0.53,4.5
29/01/1973,-4.9,-7.5,-2.6,10420,0.0,0.27,3.4
30/01/1973,-4.6,-8.8,1.0,12290,0.0,0.29,3.0
31/01/1973,0.4,-4.1,5.5,6420,0.2,0.52,3.4
01/02/1973,7.1,4.7,10.2,2250,9.7,0.91,4.8
02/02/1973,6.0,1.7,10.6,2530,6.8,0.88,3.5
03/02/1973,1.5,-2.1,6.1,12660,0.4,0.52,3.7
04/02/1973,4.1,-0.7,11.5,11830,0.0,0.59,3.7
05/02/1973,5.9,0.7,11.8,11470,0.0,0.71,2.5
06/02/1973,3.5,-0.1,5.9,5440,0.0,0.6,2.5
07/02/1973,0.6,-2.7,4.1,3470,3.7,0.56,1.8
08/02/1973,-6.2,-8.6,-3.0,11200,0.6,0.22,4.3
09/02/1973,-7.8,-12.4,-3.2,14500,0.0,0.17,1.8
10/02/1973,-6.2,-10.7,-1.5,10670,0.0,0.23,1.9
11/02/1973,-5.6,-9.8,0.2,14200,0.0,0.22,2.6
12/02/1973,-2.5,-7.7,5.1,14620,0.0,0.25,3.0
13/02/1973,-0.3,-3.3,3.6,3680,0.6,0.43,3.4
14/02/1973,2.0,0.7,3.3,1540,2.0,0.68,1.6
15/02/1973,-3.4,-9.8,0.2,7250,2.6,0.39,4.8
16/02/1973,-10.7,-13.3,-7.4,10090,0.0,0.16,4.5
17/02/1973,-9.1,-13.7,-3.7,15380,0.0,0.15,1.7
18/02/1973,-2.3,-6.4,2.3,12990,0.0,0.3,2.7
19/02/1973,1.3,-2.6,6.2,13070,0.0,0.44,3.2
20/02/1973,1.1,-2.4,3.5,10990,1.7,0.51,3.5
21/02/1973,-1.4,-5.3,0.6,11570,0.5,0.38,4.9
22/02/1973,-1.8,-7.6,6.4,11790,0.0,0.33,3.4
23/02/1973,0.1,-2.8,4.2,9330,0.0,0.46,2.9
24/02/1973,1.0,-4.8,8.8,16140,0.0,0.46,2.5
25/02/1973,5.2,0.1,12.7,10560,0.6,0.63,2.5
26/02/1973,-0.2,-2.2,3.4,3910,0.9,0.5,3.3
27/02/1973,-0.5,-3.3,4.7,14480,0.0,0.37,2.2
28/02/1973,1.3,-5.1,8.9,16440,0.0,0.52,2.4
01/03/1973,5.9,0.8,12.5,13690,0.0,0.67,3.3
02/03/1973,8.9,5.2,13.1,6780,2.0,0.94,3.1
03/03/1973,10.4,8.6,13.5,5570,1.0,1.16,1.8
04/03/1973,9.5,7.2,12.3,4520,2.3,1.1,3.3
05/03/1973,10.9,7.7,14.8,8830,10.2,1.1,3.4
